90111,1,stretchH,'all',f,\N,yomo,2018-04-11 09:48:34.432415,yomo,2018-04-11 09:48:58.852567
90111,2,width,1000,f,\N,yomo,2018-04-11 09:48:34.432415,yomo,2018-04-11 09:48:58.852567
90111,3,autoWrapRow,true,f,\N,yomo,2018-04-11 09:48:34.432415,yomo,2018-04-11 09:48:58.852567
90111,5,startRows,1,f,\N,yomo,2018-04-11 09:48:34.432415,yomo,2018-04-11 09:48:58.852567
90111,6,maxRows,10000,f,\N,yomo,2018-04-11 09:48:34.432415,yomo,2018-04-11 09:48:58.852567
90111,7,rowHeaders,true,f,\N,yomo,2018-04-11 09:48:34.432415,yomo,2018-04-11 09:48:58.852567
90111,10,name,New page Data,f,\N,yomo,2018-04-11 09:48:34.432415,yomo,2018-04-11 09:48:58.852567
90214,8,readOnly,true,t,\N,yomo,2018-04-12 03:19:48.399266,yomo,2018-04-12 03:19:48.399266
90213,4,height,280,f,\N,yomo,2018-04-12 03:19:43.239441,yomo,2018-04-12 03:19:43.239441
90212,16,bindName,yomo.v_cmpt_master,f,\N,yomo,2018-04-12 05:52:04.484887,yomo,2018-04-12 05:52:04.484887
90214,4,height,800,f,\N,yomo,2018-04-12 03:19:48.399266,yomo,2018-04-12 03:19:48.399266
90111,9,contextMenu,"object:[""row_above"", ""row_below"", ""save_data""]",f,\N,yomo,2018-04-11 09:48:34.432415,yomo,2018-04-11 09:48:58.852567
90212,9,contextMenu,"object:[""row_above"", ""row_below"", ""remove_row"", ""save_data""]",f,\N,yomo,2018-04-12 03:19:37.974713,yomo,2018-04-12 03:19:37.974713
90111,15,lokiData,true,f,\N,yomo,2018-04-11 09:48:34.432415,yomo,2018-04-11 09:48:58.852567
90111,8,readOnly,false,f,\N,yomo,2018-04-11 09:48:34.432415,yomo,2018-04-11 09:48:58.852567
90213,9,contextMenu,"object:[""row_above"", ""row_below"", ""remove_row"", ""save_data""]",f,\N,yomo,2018-04-12 03:19:43.239441,yomo,2018-04-12 03:19:43.239441
90213,16,bindName,yomo.v_cmpt_conf,f,\N,yomo,2018-04-12 06:38:19.239008,yomo,2018-04-12 06:38:19.239008
90214,16,bindName,yomo.v_cmpt_col_conf,f,\N,yomo,2018-04-12 06:49:51.641895,yomo,2018-04-12 06:49:51.641895
90211,1,stretchH,'all',f,\N,yomo,2018-04-11 12:06:47.629156,yomo,2018-04-11 12:06:47.629156
90211,2,width,1000,f,\N,yomo,2018-04-11 12:06:47.629156,yomo,2018-04-11 12:06:47.629156
90211,3,autoWrapRow,true,f,\N,yomo,2018-04-11 12:06:47.629156,yomo,2018-04-11 12:06:47.629156
90211,5,startRows,1,f,\N,yomo,2018-04-11 12:06:47.629156,yomo,2018-04-11 12:06:47.629156
90211,6,maxRows,10000,f,\N,yomo,2018-04-11 12:06:47.629156,yomo,2018-04-11 12:06:47.629156
90211,7,rowHeaders,true,f,\N,yomo,2018-04-11 12:06:47.629156,yomo,2018-04-11 12:06:47.629156
90211,8,readOnly,true,f,\N,yomo,2018-04-11 12:06:47.629156,yomo,2018-04-11 12:06:47.629156
90211,10,name,New page Data,f,\N,yomo,2018-04-11 12:06:47.629156,yomo,2018-04-11 12:06:47.629156
90211,15,lokiData,true,f,\N,yomo,2018-04-11 12:06:47.629156,yomo,2018-04-11 12:06:47.629156
90111,4,height,800,f,\N,yomo,2018-04-11 09:48:34.432415,yomo,2018-04-11 09:48:58.852567
90212,1,stretchH,'all',f,\N,yomo,2018-04-12 03:19:37.974713,yomo,2018-04-12 03:19:37.974713
90212,2,width,1000,f,\N,yomo,2018-04-12 03:19:37.974713,yomo,2018-04-12 03:19:37.974713
90212,3,autoWrapRow,true,f,\N,yomo,2018-04-12 03:19:37.974713,yomo,2018-04-12 03:19:37.974713
90212,5,startRows,1,f,\N,yomo,2018-04-12 03:19:37.974713,yomo,2018-04-12 03:19:37.974713
90212,6,maxRows,10000,f,\N,yomo,2018-04-12 03:19:37.974713,yomo,2018-04-12 03:19:37.974713
90212,7,rowHeaders,true,f,\N,yomo,2018-04-12 03:19:37.974713,yomo,2018-04-12 03:19:37.974713
90212,10,name,New page Data,f,\N,yomo,2018-04-12 03:19:37.974713,yomo,2018-04-12 03:19:37.974713
90212,15,lokiData,true,f,\N,yomo,2018-04-12 03:19:37.974713,yomo,2018-04-12 03:19:37.974713
90213,1,stretchH,'all',f,\N,yomo,2018-04-12 03:19:43.239441,yomo,2018-04-12 03:19:43.239441
90213,2,width,1000,f,\N,yomo,2018-04-12 03:19:43.239441,yomo,2018-04-12 03:19:43.239441
90213,3,autoWrapRow,true,f,\N,yomo,2018-04-12 03:19:43.239441,yomo,2018-04-12 03:19:43.239441
90213,5,startRows,1,f,\N,yomo,2018-04-12 03:19:43.239441,yomo,2018-04-12 03:19:43.239441
90213,6,maxRows,10000,f,\N,yomo,2018-04-12 03:19:43.239441,yomo,2018-04-12 03:19:43.239441
90213,7,rowHeaders,true,f,\N,yomo,2018-04-12 03:19:43.239441,yomo,2018-04-12 03:19:43.239441
90213,10,name,New page Data,f,\N,yomo,2018-04-12 03:19:43.239441,yomo,2018-04-12 03:19:43.239441
90213,15,lokiData,true,f,\N,yomo,2018-04-12 03:19:43.239441,yomo,2018-04-12 03:19:43.239441
90214,1,stretchH,'all',f,\N,yomo,2018-04-12 03:19:48.399266,yomo,2018-04-12 03:19:48.399266
90214,2,width,1000,f,\N,yomo,2018-04-12 03:19:48.399266,yomo,2018-04-12 03:19:48.399266
90214,3,autoWrapRow,true,f,\N,yomo,2018-04-12 03:19:48.399266,yomo,2018-04-12 03:19:48.399266
90214,5,startRows,1,f,\N,yomo,2018-04-12 03:19:48.399266,yomo,2018-04-12 03:19:48.399266
90214,6,maxRows,10000,f,\N,yomo,2018-04-12 03:19:48.399266,yomo,2018-04-12 03:19:48.399266
90214,7,rowHeaders,true,f,\N,yomo,2018-04-12 03:19:48.399266,yomo,2018-04-12 03:19:48.399266
90214,10,name,New page Data,f,\N,yomo,2018-04-12 03:19:48.399266,yomo,2018-04-12 03:19:48.399266
90214,15,lokiData,true,f,\N,yomo,2018-04-12 03:19:48.399266,yomo,2018-04-12 03:19:48.399266
90211,4,height,300,f,\N,yomo,2018-04-11 12:06:47.629156,yomo,2018-04-11 12:06:47.629156
90211,16,bindName,yomo.v_menu_list,f,\N,yomo,2018-04-12 05:43:36.687705,yomo,2018-04-12 05:43:36.687705
90212,8,readOnly,false,f,\N,yomo,2018-04-12 03:19:37.974713,yomo,2018-04-12 03:19:37.974713
90213,8,readOnly,true,t,\N,yomo,2018-04-12 03:19:43.239441,yomo,2018-04-12 03:19:43.239441
90311,1,stretchH,'all',f,\N,yomo,2018-04-18 10:14:23.402253,yomo,2018-04-18 10:14:23.402253
90311,2,width,1000,f,\N,yomo,2018-04-18 10:14:23.402253,yomo,2018-04-18 10:14:23.402253
90311,3,autoWrapRow,true,f,\N,yomo,2018-04-18 10:14:23.402253,yomo,2018-04-18 10:14:23.402253
90311,5,startRows,1,f,\N,yomo,2018-04-18 10:14:23.402253,yomo,2018-04-18 10:14:23.402253
90311,6,maxRows,10000,f,\N,yomo,2018-04-18 10:14:23.402253,yomo,2018-04-18 10:14:23.402253
90311,7,rowHeaders,true,f,\N,yomo,2018-04-18 10:14:23.402253,yomo,2018-04-18 10:14:23.402253
90311,8,readOnly,true,f,\N,yomo,2018-04-18 10:14:23.402253,yomo,2018-04-18 10:14:23.402253
90311,10,name,New page Data,f,\N,yomo,2018-04-18 10:14:23.402253,yomo,2018-04-18 10:14:23.402253
90311,15,lokiData,true,f,\N,yomo,2018-04-18 10:14:23.402253,yomo,2018-04-18 10:14:23.402253
90411,1,stretchH,'all',f,\N,yomo,2018-04-18 10:16:13.667248,yomo,2018-04-18 10:16:13.667248
90411,2,width,1000,f,\N,yomo,2018-04-18 10:16:13.667248,yomo,2018-04-18 10:16:13.667248
90411,3,autoWrapRow,true,f,\N,yomo,2018-04-18 10:16:13.667248,yomo,2018-04-18 10:16:13.667248
90411,5,startRows,1,f,\N,yomo,2018-04-18 10:16:13.667248,yomo,2018-04-18 10:16:13.667248
90411,6,maxRows,10000,f,\N,yomo,2018-04-18 10:16:13.667248,yomo,2018-04-18 10:16:13.667248
90411,7,rowHeaders,true,f,\N,yomo,2018-04-18 10:16:13.667248,yomo,2018-04-18 10:16:13.667248
90411,8,readOnly,true,f,\N,yomo,2018-04-18 10:16:13.667248,yomo,2018-04-18 10:16:13.667248
90411,10,name,New page Data,f,\N,yomo,2018-04-18 10:16:13.667248,yomo,2018-04-18 10:16:13.667248
90411,15,lokiData,true,f,\N,yomo,2018-04-18 10:16:13.667248,yomo,2018-04-18 10:16:13.667248
90511,9,contextMenu,true,f,\N,yomo,2018-04-18 10:20:01.113742,yomo,2018-04-18 10:20:01.113742
90511,1,stretchH,'all',f,\N,yomo,2018-04-18 10:20:01.113742,yomo,2018-04-18 10:20:01.113742
90511,2,width,1000,f,\N,yomo,2018-04-18 10:20:01.113742,yomo,2018-04-18 10:20:01.113742
90511,3,autoWrapRow,true,f,\N,yomo,2018-04-18 10:20:01.113742,yomo,2018-04-18 10:20:01.113742
90511,4,height,700,f,\N,yomo,2018-04-18 10:20:01.113742,yomo,2018-04-18 10:20:01.113742
90511,5,startRows,1,f,\N,yomo,2018-04-18 10:20:01.113742,yomo,2018-04-18 10:20:01.113742
90511,6,maxRows,10000,f,\N,yomo,2018-04-18 10:20:01.113742,yomo,2018-04-18 10:20:01.113742
90511,7,rowHeaders,true,f,\N,yomo,2018-04-18 10:20:01.113742,yomo,2018-04-18 10:20:01.113742
90511,8,readOnly,true,f,\N,yomo,2018-04-18 10:20:01.113742,yomo,2018-04-18 10:20:01.113742
90511,10,name,New page Data,f,\N,yomo,2018-04-18 10:20:01.113742,yomo,2018-04-18 10:20:01.113742
90511,15,lokiData,true,f,\N,yomo,2018-04-18 10:20:01.113742,yomo,2018-04-18 10:20:01.113742
90511,13,initData,/xxxx/api/pg-table-data.rest,f,\N,yomo,2018-04-18 10:20:01.113742,yomo,2018-04-18 10:20:01.113742
90511,16,bindName,schema_name.table_name,f,\N,yomo,2018-04-18 10:20:01.113742,yomo,2018-04-18 10:20:01.113742
90214,9,contextMenu,"object:[""row_above"", ""row_below"", ""remove_row"", ""save_data""]",f,\N,yomo,2018-04-12 03:19:48.399266,yomo,2018-04-12 03:19:48.399266
90311,9,contextMenu,false,f,\N,yomo,2018-04-18 10:14:23.402253,yomo,2018-04-18 10:14:23.402253
90611,9,contextMenu,true,f,\N,yomo,2018-04-18 10:24:08.417563,yomo,2018-04-18 10:24:08.417563
90611,1,stretchH,'all',f,\N,yomo,2018-04-18 10:24:08.417563,yomo,2018-04-18 10:24:08.417563
90611,2,width,1000,f,\N,yomo,2018-04-18 10:24:08.417563,yomo,2018-04-18 10:24:08.417563
90611,3,autoWrapRow,true,f,\N,yomo,2018-04-18 10:24:08.417563,yomo,2018-04-18 10:24:08.417563
90611,4,height,700,f,\N,yomo,2018-04-18 10:24:08.417563,yomo,2018-04-18 10:24:08.417563
90611,5,startRows,1,f,\N,yomo,2018-04-18 10:24:08.417563,yomo,2018-04-18 10:24:08.417563
90611,6,maxRows,10000,f,\N,yomo,2018-04-18 10:24:08.417563,yomo,2018-04-18 10:24:08.417563
90611,7,rowHeaders,true,f,\N,yomo,2018-04-18 10:24:08.417563,yomo,2018-04-18 10:24:08.417563
90611,8,readOnly,true,f,\N,yomo,2018-04-18 10:24:08.417563,yomo,2018-04-18 10:24:08.417563
90611,10,name,New page Data,f,\N,yomo,2018-04-18 10:24:08.417563,yomo,2018-04-18 10:24:08.417563
90611,15,lokiData,true,f,\N,yomo,2018-04-18 10:24:08.417563,yomo,2018-04-18 10:24:08.417563
90611,13,initData,/xxxx/api/pg-table-data.rest,f,\N,yomo,2018-04-18 10:24:08.417563,yomo,2018-04-18 10:24:08.417563
90611,16,bindName,schema_name.table_name,f,\N,yomo,2018-04-18 10:24:08.417563,yomo,2018-04-18 10:24:08.417563
90311,16,bindName,yomo.v_menu_list,f,\N,yomo,2018-04-18 10:14:23.402253,yomo,2018-04-18 10:14:23.402253
90411,16,bindName,yomo.v_menu_list,f,\N,yomo,2018-04-18 10:16:13.667248,yomo,2018-04-18 10:16:13.667248
90312,1,stretchH,'all',f,\N,yomo,2018-04-18 10:54:47.411136,yomo,2018-04-18 10:54:47.411136
90312,2,width,1000,f,\N,yomo,2018-04-18 10:54:47.411136,yomo,2018-04-18 10:54:47.411136
90312,3,autoWrapRow,true,f,\N,yomo,2018-04-18 10:54:47.411136,yomo,2018-04-18 10:54:47.411136
90312,4,height,700,f,\N,yomo,2018-04-18 10:54:47.411136,yomo,2018-04-18 10:54:47.411136
90312,5,startRows,1,f,\N,yomo,2018-04-18 10:54:47.411136,yomo,2018-04-18 10:54:47.411136
90312,6,maxRows,10000,f,\N,yomo,2018-04-18 10:54:47.411136,yomo,2018-04-18 10:54:47.411136
90312,7,rowHeaders,true,f,\N,yomo,2018-04-18 10:54:47.411136,yomo,2018-04-18 10:54:47.411136
90312,8,readOnly,false,f,\N,yomo,2018-04-18 10:54:47.411136,yomo,2018-04-18 10:54:47.411136
90312,10,name,Ajax Request,f,\N,yomo,2018-04-18 10:54:47.411136,yomo,2018-04-18 10:54:47.411136
90311,4,height,350,f,\N,yomo,2018-04-18 10:14:23.402253,yomo,2018-04-18 10:14:23.402253
90411,4,height,300,f,\N,yomo,2018-04-18 10:16:13.667248,yomo,2018-04-18 10:16:13.667248
90312,9,contextMenu,"object:[""row_above"", ""row_below"", ""remove_row"", ""save_data""]",f,\N,yomo,2018-04-18 10:54:47.411136,yomo,2018-04-18 10:54:47.411136
90411,9,contextMenu,false,f,\N,yomo,2018-04-18 10:16:13.667248,yomo,2018-04-18 10:16:13.667248
90312,15,lokiData,true,f,\N,yomo,2018-04-18 10:54:47.411136,yomo,2018-04-18 10:54:47.411136
90412,9,contextMenu,"object:[""row_above"", ""row_below"", ""remove_row"", ""save_data""]",f,\N,yomo,2018-04-18 11:48:18.966266,yomo,2018-04-18 11:48:18.966266
90412,1,stretchH,'all',f,\N,yomo,2018-04-18 11:48:18.966266,yomo,2018-04-18 11:48:18.966266
90412,2,width,1000,f,\N,yomo,2018-04-18 11:48:18.966266,yomo,2018-04-18 11:48:18.966266
90412,3,autoWrapRow,true,f,\N,yomo,2018-04-18 11:48:18.966266,yomo,2018-04-18 11:48:18.966266
90412,4,height,700,f,\N,yomo,2018-04-18 11:48:18.966266,yomo,2018-04-18 11:48:18.966266
90412,5,startRows,1,f,\N,yomo,2018-04-18 11:48:18.966266,yomo,2018-04-18 11:48:18.966266
90412,6,maxRows,10000,f,\N,yomo,2018-04-18 11:48:18.966266,yomo,2018-04-18 11:48:18.966266
90412,7,rowHeaders,true,f,\N,yomo,2018-04-18 11:48:18.966266,yomo,2018-04-18 11:48:18.966266
90412,10,name,New page Data,f,\N,yomo,2018-04-18 11:48:18.966266,yomo,2018-04-18 11:48:18.966266
90412,15,lokiData,true,f,\N,yomo,2018-04-18 11:48:18.966266,yomo,2018-04-18 11:48:18.966266
90412,16,bindName,yomo.v_page_include,f,\N,yomo,2018-04-18 11:48:18.966266,yomo,2018-04-18 11:48:18.966266
90412,8,readOnly,false,f,\N,yomo,2018-04-18 11:48:18.966266,yomo,2018-04-18 11:48:18.966266
90312,20,setFilterValue,true,f,\N,yomo,2018-04-22 23:50:06.742565,yomo,2018-04-22 23:50:06.742565
90312,16,bindName,yomo.v_page_ajax_request,f,\N,yomo,2018-04-18 10:54:47.411136,yomo,2018-04-18 10:54:47.411136
90111,16,bindName,yomo.v_menu,f,\N,yomo,2018-04-19 14:05:50.883358,yomo,2018-04-19 14:05:50.883358
90211,9,contextMenu,"object:[""row_above"", ""row_below"", ""remove_row"", ""save_data""]",t,\N,yomo,2018-04-11 12:06:47.629156,yomo,2018-04-11 12:06:47.629156
90713,15,lokiData,true,f,\N,yomo_test,2018-08-28 08:40:49.7725,yomo_test,2018-08-28 08:40:49.7725
90711,1,stretchH,'all',f,\N,yomo_test,2018-08-28 08:33:56.087129,yomo_test,2018-08-28 08:33:56.087129
90711,2,width,1000,f,\N,yomo_test,2018-08-28 08:33:56.087129,yomo_test,2018-08-28 08:33:56.087129
90711,3,autoWrapRow,true,f,\N,yomo_test,2018-08-28 08:33:56.087129,yomo_test,2018-08-28 08:33:56.087129
90711,5,startRows,1,f,\N,yomo_test,2018-08-28 08:33:56.087129,yomo_test,2018-08-28 08:33:56.087129
90711,6,maxRows,10000,f,\N,yomo_test,2018-08-28 08:33:56.087129,yomo_test,2018-08-28 08:33:56.087129
90711,7,rowHeaders,true,f,\N,yomo_test,2018-08-28 08:33:56.087129,yomo_test,2018-08-28 08:33:56.087129
90711,8,readOnly,true,f,\N,yomo_test,2018-08-28 08:33:56.087129,yomo_test,2018-08-28 08:33:56.087129
90711,10,name,New page Data,f,\N,yomo_test,2018-08-28 08:33:56.087129,yomo_test,2018-08-28 08:33:56.087129
90711,4,height,300,f,\N,yomo_test,2018-08-28 08:33:56.087129,yomo_test,2018-08-28 08:33:56.087129
90712,1,stretchH,'all',f,\N,yomo_test,2018-08-28 08:38:04.13419,yomo_test,2018-08-28 08:38:04.13419
90712,2,width,1000,f,\N,yomo_test,2018-08-28 08:38:04.13419,yomo_test,2018-08-28 08:38:04.13419
90712,3,autoWrapRow,true,f,\N,yomo_test,2018-08-28 08:38:04.13419,yomo_test,2018-08-28 08:38:04.13419
90712,5,startRows,1,f,\N,yomo_test,2018-08-28 08:38:04.13419,yomo_test,2018-08-28 08:38:04.13419
90712,6,maxRows,10000,f,\N,yomo_test,2018-08-28 08:38:04.13419,yomo_test,2018-08-28 08:38:04.13419
90712,7,rowHeaders,true,f,\N,yomo_test,2018-08-28 08:38:04.13419,yomo_test,2018-08-28 08:38:04.13419
90712,10,name,New page Data,f,\N,yomo_test,2018-08-28 08:38:04.13419,yomo_test,2018-08-28 08:38:04.13419
90712,9,contextMenu,"object:[""row_above"", ""row_below"", ""remove_row"", ""save_data""]",f,\N,yomo_test,2018-08-28 08:38:04.13419,yomo_test,2018-08-28 08:38:04.13419
90712,4,height,150,f,\N,yomo_test,2018-08-28 08:38:04.13419,yomo_test,2018-08-28 08:38:04.13419
90711,15,lokiData,true,f,\N,yomo_test,2018-08-28 08:33:56.087129,yomo_test,2018-08-28 08:33:56.087129
90711,16,bindName,yomo.v_menu_list,f,\N,yomo_test,2018-08-28 08:33:56.087129,yomo_test,2018-08-28 08:33:56.087129
90713,1,stretchH,'all',f,\N,yomo_test,2018-08-28 08:40:49.7725,yomo_test,2018-08-28 08:40:49.7725
90713,2,width,1000,f,\N,yomo_test,2018-08-28 08:40:49.7725,yomo_test,2018-08-28 08:40:49.7725
90713,3,autoWrapRow,true,f,\N,yomo_test,2018-08-28 08:40:49.7725,yomo_test,2018-08-28 08:40:49.7725
90713,5,startRows,1,f,\N,yomo_test,2018-08-28 08:40:49.7725,yomo_test,2018-08-28 08:40:49.7725
90713,6,maxRows,10000,f,\N,yomo_test,2018-08-28 08:40:49.7725,yomo_test,2018-08-28 08:40:49.7725
90713,7,rowHeaders,true,f,\N,yomo_test,2018-08-28 08:40:49.7725,yomo_test,2018-08-28 08:40:49.7725
90713,10,name,New page Data,f,\N,yomo_test,2018-08-28 08:40:49.7725,yomo_test,2018-08-28 08:40:49.7725
95512,2,width,1000,f,\N,yomo_test,2018-08-26 05:51:20.050311,yomo_test,2018-08-26 05:51:20.050311
90713,9,contextMenu,"object:[""row_above"", ""row_below"", ""remove_row"", ""save_data""]",f,\N,yomo_test,2018-08-28 08:40:49.7725,yomo_test,2018-08-28 08:40:49.7725
90713,4,height,150,f,\N,yomo_test,2018-08-28 08:40:49.7725,yomo_test,2018-08-28 08:40:49.7725
90712,15,lokiData,true,f,\N,yomo_test,2018-08-28 08:38:04.13419,yomo_test,2018-08-28 08:38:04.13419
90712,16,bindName,yomo.v_cmpt_btn_master,f,\N,yomo_test,2018-08-28 08:38:04.13419,yomo_test,2018-08-28 08:38:04.13419
90713,16,bindName,yomo.v_cmpt_btn_conf,f,\N,yomo_test,2018-08-28 08:40:49.7725,yomo_test,2018-08-28 08:40:49.7725
90712,8,readOnly,false,f,\N,yomo_test,2018-08-28 08:38:04.13419,yomo_test,2018-08-28 08:38:04.13419
90713,8,readOnly,false,f,\N,yomo_test,2018-08-28 08:40:49.7725,yomo_test,2018-08-28 08:40:49.7725
90711,9,contextMenu,"object:[""row_above"", ""row_below"", ""remove_row"", ""save_data""]",t,\N,yomo_test,2018-08-28 08:33:56.087129,yomo_test,2018-08-28 08:33:56.087129
95622,1,onClick,onDecrypt(),f,\N,yomo_test,2018-08-28 11:54:02.598852,yomo_test,2018-08-28 11:54:02.598852
95421,1,onClick,onButtonClick(),f,\N,yomo_test,2018-08-29 06:34:13.420479,yomo_test,2018-08-29 06:34:13.420479
95111,9,contextMenu,"object:[""row_above"", ""row_below"", ""remove_row"", ""save_data""]",f,\N,yomo,2018-04-19 13:55:40.470881,yomo,2018-04-19 13:55:40.470881
95311,9,contextMenu,"object:[""row_above"", ""row_below"", ""remove_row"", ""save_data""]",f,\N,yomo,2018-04-19 14:20:06.966618,yomo,2018-04-19 14:20:06.966618
95411,10,name,"object:[""row_above"", ""row_below"", ""remove_row"", ""save_data""]",f,\N,yomo,2018-04-19 14:24:15.372461,yomo,2018-04-19 14:24:15.372461
95111,1,stretchH,'all',f,\N,yomo,2018-04-19 13:55:40.470881,yomo,2018-04-19 13:55:40.470881
95111,2,width,1000,f,\N,yomo,2018-04-19 13:55:40.470881,yomo,2018-04-19 13:55:40.470881
95111,3,autoWrapRow,true,f,\N,yomo,2018-04-19 13:55:40.470881,yomo,2018-04-19 13:55:40.470881
95111,5,startRows,1,f,\N,yomo,2018-04-19 13:55:40.470881,yomo,2018-04-19 13:55:40.470881
95111,6,maxRows,10000,f,\N,yomo,2018-04-19 13:55:40.470881,yomo,2018-04-19 13:55:40.470881
95111,7,rowHeaders,true,f,\N,yomo,2018-04-19 13:55:40.470881,yomo,2018-04-19 13:55:40.470881
95111,10,name,New page Data,f,\N,yomo,2018-04-19 13:55:40.470881,yomo,2018-04-19 13:55:40.470881
95111,15,lokiData,true,f,\N,yomo,2018-04-19 13:55:40.470881,yomo,2018-04-19 13:55:40.470881
95111,13,initData,/xxxx/api/pg-table-data.rest,f,\N,yomo,2018-04-19 13:55:40.470881,yomo,2018-04-19 13:55:40.470881
95111,16,bindName,schema_name.table_name,f,\N,yomo,2018-04-19 13:55:40.470881,yomo,2018-04-19 13:55:40.470881
95311,1,stretchH,'all',f,\N,yomo,2018-04-19 14:20:06.966618,yomo,2018-04-19 14:20:06.966618
95311,2,width,1000,f,\N,yomo,2018-04-19 14:20:06.966618,yomo,2018-04-19 14:20:06.966618
95311,3,autoWrapRow,true,f,\N,yomo,2018-04-19 14:20:06.966618,yomo,2018-04-19 14:20:06.966618
